speed_mph,speed_kmh,categoria_trafico
61.72,99.32846479999999,Vías rápidas
61.34,98.71691560000001,Vías rápidas
60.97,98.1214598,Vías rápidas
61.1,98.330674,Vías rápidas
60.89,97.9927126,Vías rápidas
62.82,101.0987388,Vías rápidas
65.02,104.6392868,Vías rápidas
45.95,73.949173,Vías rápidas
26.95,43.371713,Tráfico fluido
30.1,48.441134000000005,Tráfico fluido
57.68,92.8267312,Vías rápidas
60.2,96.88226800000001,Vías rápidas
62.42,100.4550028,Vías rápidas
62.83,101.1148322,Vías rápidas
63.08,101.5171672,Vías rápidas
61.68,99.2640912,Vías rápidas
62.74,100.9699916,Vías rápidas
62.43,100.4710962,Vías rápidas
61.83,99.50549219999999,Vías rápidas
62.28,100.2296952,Vías rápidas
63.27,101.82294180000001,Vías rápidas
63.91,102.85291939999999,Vías rápidas
62.33,100.3101622,Vías rápidas
62.38,100.3906292,Vías rápidas
61.62,99.1675308,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.1,98.330674,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.22,98.5237948,Vías rápidas
62.09,99.9239206,Vías rápidas
62.52,100.6159368,Vías rápidas
48.37,77.84377579999999,Vías rápidas
27.38,44.0637292,Tráfico fluido
27.12,43.6453008,Tráfico fluido
31.74,51.080451599999996,Tráfico fluido
27.83,44.7879322,Tráfico fluido
55.32,89.0286888,Vías rápidas
61.12,98.36286079999999,Vías rápidas
62.54,100.6481236,Vías rápidas
61.72,99.32846479999999,Vías rápidas
62.74,100.9699916,Vías rápidas
62.84,101.13092560000001,Vías rápidas
62.28,100.2296952,Vías rápidas
62.58,100.7124972,Vías rápidas
63.83,102.7241722,Vías rápidas
63.33,101.9195022,Vías rápidas
62.12,99.9722008,Vías rápidas
62.82,101.0987388,Vías rápidas
62.37,100.37453579999999,Vías rápidas
61.39,98.7973826,Vías rápidas
61.18,98.4594212,Vías rápidas
61.09,98.3145806,Vías rápidas
61.21,98.5077014,Vías rápidas
61.72,99.32846479999999,Vías rápidas
62.62,100.7768708,Vías rápidas
62.87,101.17920579999999,Vías rápidas
62.66,100.8412444,Vías rápidas
62.22,100.1331348,Vías rápidas
61.32,98.6847288,Vías rápidas
60.32,97.0753888,Vías rápidas
59.72,96.1097848,Vías rápidas
54.82,88.2240188,Vías rápidas
59.78,96.2063452,Vías rápidas
59.75,96.158065,Vías rápidas
60.42,97.2363228,Vías rápidas
60.12,96.75352079999999,Vías rápidas
61.1,98.330674,Vías rápidas
60.52,97.39725680000001,Vías rápidas
61.82,99.4893988,Vías rápidas
61.68,99.2640912,Vías rápidas
62.81,101.0826454,Vías rápidas
62.87,101.17920579999999,Vías rápidas
61.74,99.3606516,Vías rápidas
61.92,99.6503328,Vías rápidas
61.35,98.733009,Vías rápidas
60.97,98.1214598,Vías rápidas
60.97,98.1214598,Vías rápidas
61.21,98.5077014,Vías rápidas
61.94,99.68251959999999,Vías rápidas
62.21,100.1170414,Vías rápidas
62.27,100.2136018,Vías rápidas
62.15,100.020481,Vías rápidas
62.42,100.4550028,Vías rápidas
60.56,97.4616304,Vías rápidas
61.78,99.42502520000001,Vías rápidas
60.39,97.1880426,Vías rápidas
60.22,96.9144548,Vías rápidas
60.78,97.8156852,Vías rápidas
62.05,99.85954699999999,Vías rápidas
61.98,99.74689319999999,Vías rápidas
62.06,99.87564040000001,Vías rápidas
62.58,100.7124972,Vías rápidas
62.82,101.0987388,Vías rápidas
62.83,101.1148322,Vías rápidas
62.28,100.2296952,Vías rápidas
62.21,100.1170414,Vías rápidas
62.1,99.940014,Vías rápidas
61.3,98.652542,Vías rápidas
60.98,98.1375532,Vías rápidas
60.86,97.9444324,Vías rápidas
61.17,98.4433278,Vías rápidas
62.17,100.05266780000001,Vías rápidas
59.25,95.353395,Vías rápidas
46.32,74.5446288,Vías rápidas
29.97,48.2319198,Tráfico fluido
35.69,57.437344599999996,Tráfico fluido
58.22,93.6957748,Vías rápidas
59.42,95.62698280000001,Vías rápidas
59.68,96.0454112,Vías rápidas
59.94,96.4638396,Vías rápidas
59.91,96.41555939999999,Vías rápidas
61.34,98.71691560000001,Vías rápidas
58.91,94.80621939999999,Vías rápidas
60.08,96.6891472,Vías rápidas
60.5,97.36507,Vías rápidas
61.49,98.9583166,Vías rápidas
63.14,101.6137276,Vías rápidas
63.06,101.4849804,Vías rápidas
62.73,100.9538982,Vías rápidas
62.72,100.9378048,Vías rápidas
61.75,99.376745,Vías rápidas
61.29,98.6364486,Vías rápidas
61.02,98.20192680000001,Vías rápidas
60.99,98.1536466,Vías rápidas
61.2,98.491608,Vías rápidas
62.6,100.744684,Vías rápidas
62.9,101.227486,Vías rápidas
40.02,64.4057868,Tráfico fluido
25.54,41.1025436,Tráfico fluido
23.9,38.463226,Tráfico moderado
25.02,40.2656868,Tráfico fluido
44.38,71.42250920000001,Vías rápidas
63.12,101.5815408,Vías rápidas
62.28,100.2296952,Vías rápidas
61.92,99.6503328,Vías rápidas
61.47,98.9261298,Vías rápidas
60.93,98.0570862,Vías rápidas
59.92,96.43165280000001,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.62,99.1675308,Vías rápidas
62.76,101.00217839999999,Vías rápidas
62.78,101.0343652,Vías rápidas
62.7,100.905618,Vías rápidas
62.4,100.422816,Vías rápidas
61.81,99.4733054,Vías rápidas
61.43,98.8617562,Vías rápidas
60.9,98.00880599999999,Vías rápidas
61.04,98.2341136,Vías rápidas
61.14,98.3950476,Vías rápidas
62.56,100.6803104,Vías rápidas
67.27,108.2603018,Vías rápidas
44.3,71.293762,Vías rápidas
26.76,43.0659384,Tráfico fluido
25.72,41.3922248,Tráfico fluido
25.72,41.3922248,Tráfico fluido
43.01,69.2177134,Vías rápidas
62.79,101.0504586,Vías rápidas
63.11,101.5654474,Vías rápidas
62.54,100.6481236,Vías rápidas
61.75,99.376745,Vías rápidas
61.52,99.00659680000001,Vías rápidas
60.22,96.9144548,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.1,99.940014,Vías rápidas
62.98,101.35623319999999,Vías rápidas
63.02,101.4206068,Vías rápidas
62.06,99.87564040000001,Vías rápidas
62.2,100.100948,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.22,98.5237948,Vías rápidas
55.82,89.8333588,Vías rápidas
61.08,98.2984872,Vías rápidas
61.18,98.4594212,Vías rápidas
62.88,101.19529920000001,Vías rápidas
63.02,101.4206068,Vías rápidas
45.52,73.2571568,Vías rápidas
28.87,46.4616458,Tráfico fluido
24.81,39.9277254,Tráfico moderado
28.85,46.429459,Tráfico fluido
45.94,73.9330796,Vías rápidas
61.67,99.24799780000001,Vías rápidas
61.14,98.3950476,Vías rápidas
62.18,100.0687612,Vías rápidas
60.36,97.1397624,Vías rápidas
60.7,97.686938,Vías rápidas
61.07,98.2823938,Vías rápidas
61.37,98.7651958,Vías rápidas
62.14,100.0043876,Vías rápidas
61.82,99.4893988,Vías rápidas
61.39,98.7973826,Vías rápidas
61.8,99.457212,Vías rápidas
61.58,99.1031572,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.39,98.7973826,Vías rápidas
61.0,98.16974,Vías rápidas
61.08,98.2984872,Vías rápidas
61.18,98.4594212,Vías rápidas
62.8,101.066552,Vías rápidas
63.19,101.69419459999999,Vías rápidas
47.44,76.34708959999999,Vías rápidas
32.55,52.38401699999999,Tráfico fluido
24.78,39.8794452,Tráfico moderado
28.98,46.6386732,Tráfico fluido
40.18,64.6632812,Tráfico fluido
61.42,98.8456628,Vías rápidas
61.37,98.7651958,Vías rápidas
51.95,83.605213,Vías rápidas
60.35,97.123669,Vías rápidas
61.57,99.0870638,Vías rápidas
61.28,98.6203552,Vías rápidas
61.75,99.376745,Vías rápidas
63.01,101.4045134,Vías rápidas
63.91,102.85291939999999,Vías rápidas
63.08,101.5171672,Vías rápidas
62.08,99.9078272,Vías rápidas
62.55,100.664217,Vías rápidas
61.93,99.6664262,Vías rápidas
61.7,99.296278,Vías rápidas
61.33,98.70082219999999,Vías rápidas
61.18,98.4594212,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.54,99.0387836,Vías rápidas
62.18,100.0687612,Vías rápidas
62.64,100.8090576,Vías rápidas
62.92,101.2596728,Vías rápidas
62.69,100.8895246,Vías rápidas
60.84,97.9122456,Vías rápidas
60.38,97.1719492,Vías rápidas
60.48,97.3328832,Vías rápidas
60.23,96.93054819999999,Vías rápidas
60.51,97.38116339999999,Vías rápidas
59.86,96.3350924,Vías rápidas
60.28,97.0110152,Vías rápidas
60.28,97.0110152,Vías rápidas
61.28,98.6203552,Vías rápidas
60.92,98.0409928,Vías rápidas
62.82,101.0987388,Vías rápidas
62.39,100.4067226,Vías rápidas
62.47,100.5354698,Vías rápidas
62.68,100.8734312,Vías rápidas
62.48,100.55156319999999,Vías rápidas
61.82,99.4893988,Vías rápidas
61.36,98.7491024,Vías rápidas
61.32,98.6847288,Vías rápidas
61.16,98.42723439999999,Vías rápidas
61.34,98.71691560000001,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.92,99.6503328,Vías rápidas
62.66,100.8412444,Vías rápidas
63.02,101.4206068,Vías rápidas
62.54,100.6481236,Vías rápidas
61.73,99.3445582,Vías rápidas
62.68,100.8734312,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.59,99.1192506,Vías rápidas
61.83,99.50549219999999,Vías rápidas
61.65,99.215811,Vías rápidas
62.92,101.2596728,Vías rápidas
62.47,100.5354698,Vías rápidas
61.83,99.50549219999999,Vías rápidas
61.84,99.52158560000001,Vías rápidas
62.22,100.1331348,Vías rápidas
62.12,99.9722008,Vías rápidas
62.68,100.8734312,Vías rápidas
62.24,100.1653216,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.04,98.2341136,Vías rápidas
60.97,98.1214598,Vías rápidas
61.18,98.4594212,Vías rápidas
62.39,100.4067226,Vías rápidas
60.26,96.9788284,Vías rápidas
44.87,72.21108579999999,Vías rápidas
28.62,46.0593108,Tráfico fluido
24.14,38.849467600000004,Tráfico moderado
35.57,57.2442238,Tráfico fluido
58.94,94.8544996,Vías rápidas
60.11,96.7374274,Vías rápidas
59.62,95.9488508,Vías rápidas
58.24,93.7279616,Vías rápidas
59.81,96.25462540000001,Vías rápidas
58.98,94.9188732,Vías rápidas
59.72,96.1097848,Vías rápidas
60.17,96.8339878,Vías rápidas
59.94,96.4638396,Vías rápidas
62.91,101.24357939999999,Vías rápidas
62.73,100.9538982,Vías rápidas
61.76,99.3928384,Vías rápidas
61.75,99.376745,Vías rápidas
61.51,98.9905034,Vías rápidas
61.42,98.8456628,Vías rápidas
61.16,98.42723439999999,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.18,98.4594212,Vías rápidas
62.44,100.4871896,Vías rápidas
62.6,100.744684,Vías rápidas
44.39,71.4386026,Vías rápidas
26.82,43.1624988,Tráfico fluido
27.33,43.9832622,Tráfico fluido
22.71,36.5481114,Tráfico moderado
48.91,78.7128194,Vías rápidas
62.4,100.422816,Vías rápidas
62.37,100.37453579999999,Vías rápidas
61.9,99.618146,Vías rápidas
61.89,99.60205260000001,Vías rápidas
60.26,96.9788284,Vías rápidas
61.1,98.330674,Vías rápidas
60.3,97.043202,Vías rápidas
44.55,71.696097,Vías rápidas
63.13,101.5976342,Vías rápidas
63.1,101.54935400000001,Vías rápidas
61.63,99.1836242,Vías rápidas
62.56,100.6803104,Vías rápidas
61.92,99.6503328,Vías rápidas
61.28,98.6203552,Vías rápidas
61.21,98.5077014,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.32,98.6847288,Vías rápidas
62.68,100.8734312,Vías rápidas
63.49,102.17699660000001,Vías rápidas
42.18,67.8819612,Vías rápidas
26.42,42.518762800000005,Tráfico fluido
22.44,36.113589600000005,Tráfico moderado
23.72,38.173544799999995,Tráfico moderado
49.43,79.5496762,Vías rápidas
62.36,100.3584424,Vías rápidas
62.79,101.0504586,Vías rápidas
62.65,100.82515099999999,Vías rápidas
62.08,99.9078272,Vías rápidas
61.51,98.9905034,Vías rápidas
61.1,98.330674,Vías rápidas
61.72,99.32846479999999,Vías rápidas
62.81,101.0826454,Vías rápidas
63.78,102.6437052,Vías rápidas
63.9,102.836826,Vías rápidas
61.64,99.1997176,Vías rápidas
62.66,100.8412444,Vías rápidas
61.87,99.5698658,Vías rápidas
61.51,98.9905034,Vías rápidas
60.94,98.07317959999999,Vías rápidas
61.03,98.2180202,Vías rápidas
61.13,98.37895420000001,Vías rápidas
62.76,101.00217839999999,Vías rápidas
62.96,101.3240464,Vías rápidas
44.42,71.4868828,Vías rápidas
26.72,43.0015648,Tráfico fluido
23.26,37.433248400000004,Tráfico moderado
23.95,38.543693,Tráfico moderado
31.62,50.8873308,Tráfico fluido
59.38,95.5626092,Vías rápidas
61.11,98.3467674,Vías rápidas
62.02,99.8112668,Vías rápidas
61.61,99.15143739999999,Vías rápidas
61.52,99.00659680000001,Vías rápidas
62.37,100.37453579999999,Vías rápidas
62.21,100.1170414,Vías rápidas
62.62,100.7768708,Vías rápidas
63.72,102.5471448,Vías rápidas
63.23,101.7585682,Vías rápidas
62.27,100.2136018,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.94,99.68251959999999,Vías rápidas
61.42,98.8456628,Vías rápidas
61.14,98.3950476,Vías rápidas
60.92,98.0409928,Vías rápidas
61.16,98.42723439999999,Vías rápidas
62.66,100.8412444,Vías rápidas
63.72,102.5471448,Vías rápidas
47.71,76.7816114,Vías rápidas
32.06,51.5954404,Tráfico fluido
23.65,38.060891,Tráfico moderado
24.03,38.672440200000004,Tráfico moderado
30.92,49.760792800000004,Tráfico fluido
61.73,99.3445582,Vías rápidas
62.68,100.8734312,Vías rápidas
61.39,98.7973826,Vías rápidas
61.14,98.3950476,Vías rápidas
61.37,98.7651958,Vías rápidas
60.82,97.8800588,Vías rápidas
61.38,98.7812892,Vías rápidas
62.62,100.7768708,Vías rápidas
63.3,101.87122199999999,Vías rápidas
63.08,101.5171672,Vías rápidas
62.59,100.7285906,Vías rápidas
63.02,101.4206068,Vías rápidas
61.99,99.7629866,Vías rápidas
62.27,100.2136018,Vías rápidas
61.22,98.5237948,Vías rápidas
61.02,98.20192680000001,Vías rápidas
60.92,98.0409928,Vías rápidas
61.55,99.05487699999999,Vías rápidas
62.39,100.4067226,Vías rápidas
62.84,101.13092560000001,Vías rápidas
63.08,101.5171672,Vías rápidas
62.22,100.1331348,Vías rápidas
61.42,98.8456628,Vías rápidas
60.7,97.686938,Vías rápidas
60.82,97.8800588,Vías rápidas
61.27,98.6042618,Vías rápidas
60.8,97.847872,Vías rápidas
60.61,97.5420974,Vías rápidas
60.55,97.445537,Vías rápidas
60.92,98.0409928,Vías rápidas
60.53,97.4133502,Vías rápidas
61.48,98.9422232,Vías rápidas
62.38,100.3906292,Vías rápidas
62.22,100.1331348,Vías rápidas
62.34,100.32625560000001,Vías rápidas
62.88,101.19529920000001,Vías rápidas
62.27,100.2136018,Vías rápidas
61.29,98.6364486,Vías rápidas
61.23,98.5398882,Vías rápidas
61.15,98.411141,Vías rápidas
60.86,97.9444324,Vías rápidas
61.02,98.20192680000001,Vías rápidas
61.62,99.1675308,Vías rápidas
61.82,99.4893988,Vías rápidas
61.91,99.6342394,Vías rápidas
62.59,100.7285906,Vías rápidas
62.19,100.0848546,Vías rápidas
60.85,97.92833900000001,Vías rápidas
62.22,100.1331348,Vías rápidas
60.02,96.5925868,Vías rápidas
59.77,96.1902518,Vías rápidas
61.47,98.9261298,Vías rápidas
61.58,99.1031572,Vías rápidas
61.91,99.6342394,Vías rápidas
61.36,98.7491024,Vías rápidas
61.43,98.8617562,Vías rápidas
61.29,98.6364486,Vías rápidas
62.15,100.020481,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.85,99.537679,Vías rápidas
61.72,99.32846479999999,Vías rápidas
61.29,98.6364486,Vías rápidas
60.88,97.9766192,Vías rápidas
60.92,98.0409928,Vías rápidas
61.16,98.42723439999999,Vías rápidas
61.81,99.4733054,Vías rápidas
59.11,95.1280874,Vías rápidas
43.44,69.90972959999999,Vías rápidas
32.17,51.7724678,Tráfico fluido
31.22,50.2435948,Tráfico fluido
26.11,42.019867399999995,Tráfico fluido
59.93,96.4477462,Vías rápidas
60.61,97.5420974,Vías rápidas
60.64,97.5903776,Vías rápidas
61.5,98.97441,Vías rápidas
62.68,100.8734312,Vías rápidas
61.22,98.5237948,Vías rápidas
61.38,98.7812892,Vías rápidas
61.3,98.652542,Vías rápidas
61.51,98.9905034,Vías rápidas
61.06,98.2663004,Vías rápidas
62.14,100.0043876,Vías rápidas
61.21,98.5077014,Vías rápidas
61.78,99.42502520000001,Vías rápidas
62.02,99.8112668,Vías rápidas
61.51,98.9905034,Vías rápidas
60.93,98.0570862,Vías rápidas
61.0,98.16974,Vías rápidas
61.18,98.4594212,Vías rápidas
62.42,100.4550028,Vías rápidas
58.98,94.9188732,Vías rápidas
42.8,68.879752,Vías rápidas
31.37,50.4849958,Tráfico fluido
27.78,44.7074652,Tráfico fluido
54.58,87.83777719999999,Vías rápidas
61.62,99.1675308,Vías rápidas
61.74,99.3606516,Vías rápidas
61.71,99.3123714,Vías rápidas
62.06,99.87564040000001,Vías rápidas
61.81,99.4733054,Vías rápidas
60.85,97.92833900000001,Vías rápidas
62.09,99.9239206,Vías rápidas
61.48,98.9422232,Vías rápidas
61.47,98.9261298,Vías rápidas
63.3,101.87122199999999,Vías rápidas
63.03,101.4367002,Vías rápidas
62.08,99.9078272,Vías rápidas
62.12,99.9722008,Vías rápidas
61.6,99.135344,Vías rápidas
61.36,98.7491024,Vías rápidas
60.88,97.9766192,Vías rápidas
60.99,98.1536466,Vías rápidas
61.24,98.55598160000001,Vías rápidas
62.27,100.2136018,Vías rápidas
63.53,102.2413702,Vías rápidas
45.16,72.6777944,Vías rápidas
31.18,50.1792212,Tráfico fluido
28.38,45.6730692,Tráfico fluido
34.95,56.246433,Tráfico fluido
35.68,57.4212512,Tráfico fluido
62.57,100.6964038,Vías rápidas
62.35,100.342349,Vías rápidas
65.04,104.67147360000001,Vías rápidas
62.05,99.85954699999999,Vías rápidas
61.52,99.00659680000001,Vías rápidas
61.76,99.3928384,Vías rápidas
61.55,99.05487699999999,Vías rápidas
62.18,100.0687612,Vías rápidas
63.0,101.38842,Vías rápidas
63.09,101.5332606,Vías rápidas
61.79,99.4411186,Vías rápidas
62.34,100.32625560000001,Vías rápidas
61.59,99.1192506,Vías rápidas
61.3,98.652542,Vías rápidas
60.97,98.1214598,Vías rápidas
61.06,98.2663004,Vías rápidas
61.47,98.9261298,Vías rápidas
62.78,101.0343652,Vías rápidas
61.72,99.32846479999999,Vías rápidas
45.52,73.2571568,Vías rápidas
31.05,49.970007,Tráfico fluido
24.65,39.670230999999994,Tráfico moderado
32.43,52.1908962,Tráfico fluido
53.49,86.0835966,Vías rápidas
62.07,99.8917338,Vías rápidas
62.75,100.986085,Vías rápidas
62.45,100.50328300000001,Vías rápidas
61.78,99.42502520000001,Vías rápidas
61.54,99.0387836,Vías rápidas
62.0,99.77908,Vías rápidas
61.93,99.6664262,Vías rápidas
62.68,100.8734312,Vías rápidas
63.33,101.9195022,Vías rápidas
63.12,101.5815408,Vías rápidas
62.32,100.2940688,Vías rápidas
62.31,100.2779754,Vías rápidas
61.82,99.4893988,Vías rápidas
61.55,99.05487699999999,Vías rápidas
61.04,98.2341136,Vías rápidas
60.88,97.9766192,Vías rápidas
61.13,98.37895420000001,Vías rápidas
62.86,101.1631124,Vías rápidas
62.99,101.37232660000001,Vías rápidas
55.15,88.755101,Vías rápidas
52.56,84.58691040000001,Vías rápidas
39.22,63.1183148,Tráfico fluido
44.32,71.3259488,Vías rápidas
34.69,55.82800459999999,Tráfico fluido
61.42,98.8456628,Vías rápidas
62.48,100.55156319999999,Vías rápidas
52.84,85.03752560000001,Vías rápidas
60.11,96.7374274,Vías rápidas
61.63,99.1836242,Vías rápidas
61.52,99.00659680000001,Vías rápidas
62.52,100.6159368,Vías rápidas
62.97,101.3401398,Vías rápidas
63.6,102.354024,Vías rápidas
62.65,100.82515099999999,Vías rápidas
61.92,99.6503328,Vías rápidas
63.11,101.5654474,Vías rápidas
62.52,100.6159368,Vías rápidas
